0.200000 	 0.246146 
0.400000 	 0.081467 
0.600000 	 0.059742 
0.800000 	 0.048645 
1.000000 	 0.041344 
1.200000 	 0.035465 
1.400000 	 0.030798 
1.600000 	 0.026873 
1.800000 	 0.023680 
2.000000 	 0.021065 
2.200000 	 0.018937 
2.400000 	 0.017012 
2.600000 	 0.015424 
2.800000 	 0.014621 
3.000000 	 0.013876 
3.200000 	 0.013135 
3.400000 	 0.012422 
3.600000 	 0.011701 
3.800000 	 0.011152 
4.000000 	 0.012106 
4.200000 	 0.012823 
4.400000 	 0.013087 
4.600000 	 0.013015 
4.800000 	 0.012566 
5.000000 	 0.011983 
5.200000 	 0.011367 
5.400000 	 0.011342 
5.600000 	 0.011820 
5.800000 	 0.012233 
6.000000 	 0.012545 
6.200000 	 0.012729 
6.400000 	 0.013155 
6.600000 	 0.013410 
6.800000 	 0.013474 
7.000000 	 0.013370 
7.200000 	 0.013168 
7.400000 	 0.012914 
7.600000 	 0.012630 
7.800000 	 0.012309 
8.000000 	 0.011986 
8.200000 	 0.011698 
8.400000 	 0.011431 
8.600000 	 0.011205 
8.800000 	 0.011031 
9.000000 	 0.010874 
9.200000 	 0.010736 
9.400000 	 0.010659 
9.600000 	 0.010576 
9.800000 	 0.010480 
10.000000 	 0.010607 
10.200000 	 0.010769 
10.400000 	 0.010900 
10.600000 	 0.011002 
10.800000 	 0.011071 
11.000000 	 0.011106 
11.200000 	 0.011130 
11.400000 	 0.011151 
11.600000 	 0.011162 
11.800000 	 0.011138 
12.000000 	 0.011072 
12.200000 	 0.010985 
12.400000 	 0.010887 
12.600000 	 0.010743 
12.800000 	 0.010553 
13.000000 	 0.010341 
13.200000 	 0.010126 
13.400000 	 0.009864 
13.600000 	 0.009557 
13.800000 	 0.009233 
14.000000 	 0.008896 
14.200000 	 0.008519 
14.400000 	 0.008105 
14.600000 	 0.007691 
14.800000 	 0.007247 
15.000000 	 0.006779 
15.200000 	 0.006310 
15.400000 	 0.005825 
15.600000 	 0.005332 
15.800000 	 0.004825 
16.000000 	 0.004307 
16.200000 	 0.003831 
16.400000 	 0.003416 
16.600000 	 0.003065 
16.800000 	 0.002773 
17.000000 	 0.003162 
17.200000 	 0.003542 
17.400000 	 0.003899 
17.600000 	 0.004231 
17.800000 	 0.004535 
18.000000 	 0.004864 
18.200000 	 0.005201 
18.400000 	 0.005502 
18.600000 	 0.005765 
18.800000 	 0.005987 
19.000000 	 0.006169 
19.200000 	 0.006310 
19.400000 	 0.006455 
19.600000 	 0.006562 
19.800000 	 0.006626 
20.000000 	 0.006648 
20.200000 	 0.006630 
20.400000 	 0.006599 
20.600000 	 0.006545 
20.800000 	 0.006470 
21.000000 	 0.006366 
21.200000 	 0.006232 
21.400000 	 0.006070 
21.600000 	 0.005885 
21.800000 	 0.005680 
22.000000 	 0.005462 
22.200000 	 0.005234 
22.400000 	 0.005006 
22.600000 	 0.004792 
22.800000 	 0.004574 
23.000000 	 0.004355 
23.200000 	 0.004145 
23.400000 	 0.004094 
23.600000 	 0.004137 
23.800000 	 0.004168 
24.000000 	 0.004203 
24.200000 	 0.004225 
24.400000 	 0.004235 
24.600000 	 0.004238 
24.800000 	 0.004225 
25.000000 	 0.004202 
25.200000 	 0.004167 
25.400000 	 0.004112 
25.600000 	 0.004040 
25.800000 	 0.003964 
26.000000 	 0.003877 
26.200000 	 0.003773 
26.400000 	 0.003650 
26.600000 	 0.003517 
26.800000 	 0.003378 
27.000000 	 0.003226 
27.200000 	 0.003059 
27.400000 	 0.002890 
27.600000 	 0.002711 
27.800000 	 0.002526 
28.000000 	 0.002338 
28.200000 	 0.002145 
28.400000 	 0.001994 
28.600000 	 0.001914 
28.800000 	 0.001842 
29.000000 	 0.001779 
29.200000 	 0.001728 
29.400000 	 0.001691 
29.600000 	 0.001790 
29.800000 	 0.001949 
30.000000 	 0.002118 
30.200000 	 0.002277 
30.400000 	 0.002423 
30.600000 	 0.002557 
30.800000 	 0.002677 
31.000000 	 0.002804 
31.200000 	 0.002922 
31.400000 	 0.003026 
31.600000 	 0.003114 
31.800000 	 0.003185 
32.000000 	 0.003241 
32.200000 	 0.003280 
32.400000 	 0.003312 
32.600000 	 0.003342 
32.800000 	 0.003359 
33.000000 	 0.003358 
33.200000 	 0.003343 
33.400000 	 0.003313 
33.600000 	 0.003275 
33.800000 	 0.003228 
34.000000 	 0.003166 
34.200000 	 0.003089 
34.400000 	 0.002998 
34.600000 	 0.002894 
34.800000 	 0.002783 
35.000000 	 0.002672 
35.200000 	 0.002553 
35.400000 	 0.002426 
35.600000 	 0.002291 
35.800000 	 0.002149 
36.000000 	 0.002009 
36.200000 	 0.001866 
36.400000 	 0.001720 
36.600000 	 0.001580 
36.800000 	 0.001490 
37.000000 	 0.001488 
37.200000 	 0.001489 
37.400000 	 0.001488 
37.600000 	 0.001487 
37.800000 	 0.001484 
38.000000 	 0.001479 
38.200000 	 0.001470 
38.400000 	 0.001457 
38.600000 	 0.001439 
38.800000 	 0.001416 
39.000000 	 0.001387 
39.200000 	 0.001355 
39.400000 	 0.001315 
39.600000 	 0.001277 
39.800000 	 0.001246 
40.000000 	 0.001208 
