0.400000 	 0.380600 
0.800000 	 0.133236 
1.200000 	 0.103953 
1.600000 	 0.086036 
2.000000 	 0.067803 
2.400000 	 0.053860 
2.800000 	 0.044002 
3.200000 	 0.040700 
3.600000 	 0.035906 
4.000000 	 0.030312 
4.400000 	 0.024193 
4.800000 	 0.018941 
5.200000 	 0.020681 
5.600000 	 0.025377 
6.000000 	 0.030481 
6.400000 	 0.036034 
6.800000 	 0.040325 
7.200000 	 0.043052 
7.600000 	 0.044309 
8.000000 	 0.044307 
8.400000 	 0.043311 
8.800000 	 0.041578 
9.200000 	 0.039324 
9.600000 	 0.036712 
10.000000 	 0.034254 
10.400000 	 0.032799 
10.800000 	 0.030986 
11.200000 	 0.028868 
11.600000 	 0.026617 
12.000000 	 0.024448 
12.400000 	 0.022109 
12.800000 	 0.019649 
13.200000 	 0.017233 
13.600000 	 0.014793 
14.000000 	 0.012367 
14.400000 	 0.010055 
14.800000 	 0.008544 
15.200000 	 0.007877 
15.600000 	 0.009099 
16.000000 	 0.010123 
16.400000 	 0.011500 
16.800000 	 0.012743 
17.200000 	 0.013721 
17.600000 	 0.014426 
18.000000 	 0.014864 
18.400000 	 0.015050 
18.800000 	 0.014999 
19.200000 	 0.014734 
19.600000 	 0.014275 
20.000000 	 0.013646 
20.400000 	 0.012966 
20.800000 	 0.012367 
21.200000 	 0.011858 
21.600000 	 0.011219 
22.000000 	 0.010470 
22.400000 	 0.009709 
22.800000 	 0.008929 
23.200000 	 0.008083 
23.600000 	 0.007198 
24.000000 	 0.006333 
24.400000 	 0.005444 
24.800000 	 0.004546 
25.200000 	 0.003659 
25.600000 	 0.003067 
26.000000 	 0.002711 
26.400000 	 0.003101 
26.800000 	 0.003418 
27.200000 	 0.003858 
27.600000 	 0.004248 
28.000000 	 0.004553 
28.400000 	 0.004768 
28.800000 	 0.004895 
29.200000 	 0.004939 
29.600000 	 0.004904 
30.000000 	 0.004799 
30.400000 	 0.004629 
30.800000 	 0.004403 
31.200000 	 0.004172 
31.600000 	 0.003927 
32.000000 	 0.003741 
32.400000 	 0.003510 
32.800000 	 0.003244 
33.200000 	 0.002968 
33.600000 	 0.002694 
34.000000 	 0.002400 
34.400000 	 0.002105 
34.800000 	 0.001814 
35.200000 	 0.001529 
35.600000 	 0.001243 
36.000000 	 0.001043 
36.400000 	 0.000943 
36.800000 	 0.001096 
37.200000 	 0.001222 
37.600000 	 0.001385 
38.000000 	 0.001532 
38.400000 	 0.001657 
38.800000 	 0.001749 
39.200000 	 0.001809 
39.600000 	 0.001840 
40.000000 	 0.001843 
