0.400000 	 0.380185 
0.800000 	 0.129574 
1.200000 	 0.091970 
1.600000 	 0.074398 
2.000000 	 0.060951 
2.400000 	 0.047480 
2.800000 	 0.035974 
3.200000 	 0.034998 
3.600000 	 0.034639 
4.000000 	 0.035190 
4.400000 	 0.036959 
4.800000 	 0.039221 
5.200000 	 0.041627 
5.600000 	 0.043733 
6.000000 	 0.045052 
6.400000 	 0.045805 
6.800000 	 0.045165 
7.200000 	 0.042925 
7.600000 	 0.039279 
8.000000 	 0.034568 
8.400000 	 0.029197 
8.800000 	 0.023566 
9.200000 	 0.018252 
9.600000 	 0.013308 
10.000000 	 0.012374 
10.400000 	 0.015486 
10.800000 	 0.018371 
11.200000 	 0.021043 
11.600000 	 0.023252 
12.000000 	 0.024911 
12.400000 	 0.025951 
12.800000 	 0.026336 
13.200000 	 0.026058 
13.600000 	 0.025145 
14.000000 	 0.023666 
14.400000 	 0.021689 
14.800000 	 0.019324 
15.200000 	 0.016724 
15.600000 	 0.013937 
16.000000 	 0.011080 
16.400000 	 0.008282 
16.800000 	 0.008581 
17.200000 	 0.010271 
17.600000 	 0.012113 
18.000000 	 0.013599 
18.400000 	 0.014673 
18.800000 	 0.015441 
19.200000 	 0.015868 
19.600000 	 0.015844 
20.000000 	 0.015389 
20.400000 	 0.014536 
20.800000 	 0.013340 
21.200000 	 0.011959 
21.600000 	 0.010334 
22.000000 	 0.008532 
22.400000 	 0.006630 
22.800000 	 0.004708 
23.200000 	 0.003777 
23.600000 	 0.005190 
24.000000 	 0.006489 
24.400000 	 0.007614 
24.800000 	 0.008546 
25.200000 	 0.009237 
25.600000 	 0.009670 
26.000000 	 0.009841 
26.400000 	 0.009754 
26.800000 	 0.009424 
27.200000 	 0.008873 
27.600000 	 0.008130 
28.000000 	 0.007230 
28.400000 	 0.006214 
28.800000 	 0.005123 
29.200000 	 0.004007 
29.600000 	 0.002910 
30.000000 	 0.002985 
30.400000 	 0.003686 
30.800000 	 0.004377 
31.200000 	 0.005004 
31.600000 	 0.005468 
32.000000 	 0.005796 
32.400000 	 0.005998 
32.800000 	 0.006017 
33.200000 	 0.005862 
33.600000 	 0.005544 
34.000000 	 0.005111 
34.400000 	 0.004578 
34.800000 	 0.003943 
35.200000 	 0.003235 
35.600000 	 0.002481 
36.000000 	 0.001716 
36.400000 	 0.001194 
36.800000 	 0.001774 
37.200000 	 0.002308 
37.600000 	 0.002775 
38.000000 	 0.003158 
38.400000 	 0.003447 
38.800000 	 0.003633 
39.200000 	 0.003715 
39.600000 	 0.003694 
40.000000 	 0.003576 
