0.400000 	 0.379995 
0.800000 	 0.128526 
1.200000 	 0.090569 
1.600000 	 0.074056 
2.000000 	 0.060780 
2.400000 	 0.048371 
2.800000 	 0.035949 
3.200000 	 0.032797 
3.600000 	 0.033838 
4.000000 	 0.035117 
4.400000 	 0.036638 
4.800000 	 0.038213 
5.200000 	 0.039834 
5.600000 	 0.041728 
6.000000 	 0.043637 
6.400000 	 0.044653 
6.800000 	 0.044202 
7.200000 	 0.042707 
7.600000 	 0.040100 
8.000000 	 0.036823 
8.400000 	 0.032870 
8.800000 	 0.028326 
9.200000 	 0.023591 
9.600000 	 0.019104 
10.000000 	 0.014529 
10.400000 	 0.010336 
10.800000 	 0.008246 
11.200000 	 0.010999 
11.600000 	 0.013833 
12.000000 	 0.016280 
12.400000 	 0.018276 
12.800000 	 0.019863 
13.200000 	 0.020950 
13.600000 	 0.021461 
14.000000 	 0.021461 
14.400000 	 0.020990 
14.800000 	 0.020032 
15.200000 	 0.018649 
15.600000 	 0.016910 
16.000000 	 0.014986 
16.400000 	 0.012883 
16.800000 	 0.010640 
17.200000 	 0.008341 
17.600000 	 0.006201 
18.000000 	 0.006855 
18.400000 	 0.008838 
18.800000 	 0.010518 
19.200000 	 0.011929 
19.600000 	 0.012983 
20.000000 	 0.013625 
20.400000 	 0.013852 
20.800000 	 0.013682 
21.200000 	 0.013279 
21.600000 	 0.012867 
22.000000 	 0.012133 
22.400000 	 0.011113 
22.800000 	 0.009906 
23.200000 	 0.008519 
23.600000 	 0.007065 
24.000000 	 0.005637 
24.400000 	 0.004163 
24.800000 	 0.002713 
25.200000 	 0.003048 
25.600000 	 0.003833 
26.000000 	 0.004792 
26.400000 	 0.005670 
26.800000 	 0.006310 
27.200000 	 0.006706 
27.600000 	 0.006869 
28.000000 	 0.006817 
28.400000 	 0.006801 
28.800000 	 0.006645 
29.200000 	 0.006327 
29.600000 	 0.005864 
30.000000 	 0.005280 
30.400000 	 0.004622 
30.800000 	 0.003903 
31.200000 	 0.003137 
31.600000 	 0.002348 
32.000000 	 0.001696 
32.400000 	 0.002192 
32.800000 	 0.002875 
33.200000 	 0.003461 
33.600000 	 0.003960 
34.000000 	 0.004317 
34.400000 	 0.004528 
34.800000 	 0.004596 
35.200000 	 0.004527 
35.600000 	 0.004390 
36.000000 	 0.004237 
36.400000 	 0.003971 
36.800000 	 0.003607 
37.200000 	 0.003181 
37.600000 	 0.002720 
38.000000 	 0.002249 
38.400000 	 0.001754 
38.800000 	 0.001246 
39.200000 	 0.000896 
39.600000 	 0.001200 
40.000000 	 0.001491 
